id,source_id,quality_score,rewritten
WEB8-008-013,WEB8-008,0.0000,yes
WEB8-008-014,WEB8-008,0.0000,yes
WEB8-008-015,WEB8-008,0.0000,yes
WEB8-008-016,WEB8-008,0.0000,yes
WEB8-008-017,WEB8-008,0.0000,yes
WEB8-008-018,WEB8-008,0.0000,yes
WEB8-008-019,WEB8-008,0.0000,yes
WEB8-008-020,WEB8-008,0.0000,yes
WEB8-008-021,WEB8-008,0.0000,yes
WEB8-008-022,WEB8-008,0.0000,yes
WEB8-008-023,WEB8-008,0.0000,yes
WEB8-008-024,WEB8-008,0.0000,yes
WEB8-008-025,WEB8-008,0.0000,yes
WEB8-008-026,WEB8-008,0.0000,yes
WEB8-008-027,WEB8-008,0.0000,yes
WEB8-008-028,WEB8-008,0.0000,yes
WEB8-008-029,WEB8-008,0.0000,yes
WEB8-008-030,WEB8-008,0.0000,yes
WEB8-008-031,WEB8-008,0.0000,yes
WEB8-008-032,WEB8-008,0.0000,yes
WEB8-008-033,WEB8-008,0.0000,yes
WEB8-008-034,WEB8-008,0.0000,yes
WEB8-008-035,WEB8-008,0.0000,yes
WEB8-008-036,WEB8-008,0.0000,yes
WEB8-008-037,WEB8-008,0.0000,yes
WEB8-009-001,WEB8-009,0.0000,yes
WEB8-009-002,WEB8-009,0.0000,yes
WEB8-009-003,WEB8-009,0.0000,yes
WEB8-009-004,WEB8-009,0.0000,yes
WEB8-009-005,WEB8-009,0.0000,yes
WEB8-009-006,WEB8-009,0.0000,yes
WEB8-009-007,WEB8-009,0.0000,yes
WEB8-009-008,WEB8-009,0.0000,yes
WEB8-009-009,WEB8-009,0.0000,yes
WEB8-009-010,WEB8-009,0.0000,yes
WEB8-009-011,WEB8-009,0.0000,yes
WEB8-009-012,WEB8-009,0.0000,yes
WEB8-009-013,WEB8-009,0.0000,yes
WEB8-009-014,WEB8-009,0.0000,yes
WEB8-009-015,WEB8-009,0.0000,yes
WEB8-009-016,WEB8-009,0.0000,yes
WEB8-009-017,WEB8-009,0.0000,yes
WEB8-009-018,WEB8-009,0.0000,yes
WEB8-009-019,WEB8-009,0.0000,yes
WEB8-009-020,WEB8-009,0.0000,yes
WEB8-009-021,WEB8-009,0.0000,yes
WEB8-009-022,WEB8-009,0.0000,yes
WEB8-009-023,WEB8-009,0.0000,yes
WEB8-009-024,WEB8-009,0.0000,yes
WEB8-009-025,WEB8-009,0.0000,yes
WEB8-009-026,WEB8-009,0.0000,yes
WEB8-009-027,WEB8-009,0.0000,yes
WEB8-009-028,WEB8-009,0.0000,yes
WEB8-009-029,WEB8-009,0.0000,yes
WEB8-009-030,WEB8-009,0.0000,yes
WEB8-009-031,WEB8-009,0.0000,yes
WEB8-009-032,WEB8-009,0.0000,yes
WEB8-009-033,WEB8-009,0.0000,yes
WEB8-009-034,WEB8-009,0.0000,yes
WEB8-009-035,WEB8-009,0.0000,yes
WEB8-009-036,WEB8-009,0.0000,yes
WEB8-009-037,WEB8-009,0.0000,yes
WEB8-009-038,WEB8-009,0.0000,yes
WEB8-009-039,WEB8-009,0.0000,yes
WEB8-009-040,WEB8-009,0.0000,yes
WEB8-009-041,WEB8-009,0.0000,yes
WEB8-009-042,WEB8-009,0.0000,yes
WEB8-009-043,WEB8-009,0.0000,yes
WEB8-009-044,WEB8-009,0.0000,yes
WEB8-009-045,WEB8-009,0.0000,yes
WEB8-009-046,WEB8-009,0.0000,yes
WEB8-009-047,WEB8-009,0.0000,yes
WEB8-009-048,WEB8-009,0.0000,yes
WEB8-009-049,WEB8-009,0.0000,yes
WEB8-009-050,WEB8-009,0.0000,yes
WEB8-009-051,WEB8-009,0.0000,yes
WEB8-009-052,WEB8-009,0.0000,yes
WEB8-009-053,WEB8-009,0.0000,yes
WEB8-009-054,WEB8-009,0.0000,yes
WEB8-009-055,WEB8-009,0.0000,yes
WEB8-009-056,WEB8-009,0.0000,yes
WEB8-009-057,WEB8-009,0.0000,yes
WEB8-009-058,WEB8-009,0.0000,yes
WEB8-009-059,WEB8-009,0.0000,yes
WEB8-009-060,WEB8-009,0.0000,yes
WEB8-009-061,WEB8-009,0.0000,yes
WEB8-009-062,WEB8-009,0.0000,yes
WEB8-009-063,WEB8-009,0.0000,yes
WEB8-009-064,WEB8-009,0.0000,yes
WEB8-009-065,WEB8-009,0.0000,yes
WEB8-009-066,WEB8-009,0.0000,yes
WEB8-009-067,WEB8-009,0.0000,yes
WEB8-009-068,WEB8-009,0.0000,yes
WEB8-009-069,WEB8-009,0.0000,yes
WEB8-009-070,WEB8-009,0.0000,yes
WEB8-009-071,WEB8-009,0.0000,yes
WEB8-009-072,WEB8-009,0.0000,yes
WEB8-009-073,WEB8-009,0.0000,yes
WEB8-009-074,WEB8-009,0.0000,yes
WEB8-009-075,WEB8-009,0.0000,yes
WEB8-009-076,WEB8-009,0.0000,yes
WEB8-009-077,WEB8-009,0.0000,yes
WEB8-009-078,WEB8-009,0.0000,yes
WEB8-009-079,WEB8-009,0.0000,yes
WEB8-009-080,WEB8-009,0.0000,yes
WEB8-009-081,WEB8-009,0.0000,yes
WEB8-009-082,WEB8-009,0.0000,yes
WEB8-009-083,WEB8-009,0.0000,yes
WEB8-009-084,WEB8-009,0.0000,yes
WEB8-009-085,WEB8-009,0.0000,yes
WEB8-009-086,WEB8-009,0.0000,yes
WEB8-009-087,WEB8-009,0.0000,yes
WEB8-009-088,WEB8-009,0.0000,yes
WEB8-009-089,WEB8-009,0.0000,yes
WEB8-009-090,WEB8-009,0.0000,yes
WEB8-009-091,WEB8-009,0.0000,yes
WEB8-009-092,WEB8-009,0.0000,yes
WEB8-009-093,WEB8-009,0.0000,yes
WEB8-009-094,WEB8-009,0.0000,yes
WEB8-009-095,WEB8-009,0.0000,yes
WEB8-009-096,WEB8-009,0.0000,yes
WEB8-009-097,WEB8-009,0.0000,yes
WEB8-009-098,WEB8-009,0.0000,yes
WEB8-009-099,WEB8-009,0.0000,yes
WEB8-009-100,WEB8-009,0.0000,yes
WEB8-009-101,WEB8-009,0.0000,yes
WEB8-009-102,WEB8-009,0.0000,yes
WEB8-009-103,WEB8-009,0.0000,yes
WEB8-009-104,WEB8-009,0.0000,yes
WEB8-009-105,WEB8-009,0.0000,yes
WEB8-009-106,WEB8-009,0.0000,yes
WEB8-009-107,WEB8-009,0.0000,yes
WEB8-009-108,WEB8-009,0.0000,yes
WEB8-009-109,WEB8-009,0.0000,yes
WEB8-009-110,WEB8-009,0.0000,yes
WEB8-009-111,WEB8-009,0.0000,yes
WEB8-009-112,WEB8-009,0.0000,yes
WEB8-009-113,WEB8-009,0.0000,yes
WEB8-009-114,WEB8-009,0.0000,yes
WEB8-009-115,WEB8-009,0.0000,yes
WEB8-009-116,WEB8-009,0.0000,yes
WEB8-009-117,WEB8-009,0.0000,yes
WEB8-009-118,WEB8-009,0.0000,yes
WEB8-009-119,WEB8-009,0.0000,yes
WEB8-009-120,WEB8-009,0.0000,yes
WEB8-009-121,WEB8-009,0.0000,yes
WEB8-009-122,WEB8-009,0.0000,yes
WEB8-009-123,WEB8-009,0.0000,yes
WEB8-009-124,WEB8-009,0.0000,yes
WEB8-009-125,WEB8-009,0.0000,yes
WEB8-009-126,WEB8-009,0.0000,yes
WEB8-009-127,WEB8-009,0.0000,yes
WEB8-009-128,WEB8-009,0.0000,yes
WEB8-009-129,WEB8-009,0.0000,yes
WEB8-009-130,WEB8-009,0.0000,yes
WEB8-009-131,WEB8-009,0.0000,yes
WEB8-009-132,WEB8-009,0.0000,yes
WEB8-009-133,WEB8-009,0.0000,yes
WEB8-009-134,WEB8-009,0.0000,yes
WEB8-009-135,WEB8-009,0.0000,yes
WEB8-009-136,WEB8-009,0.0000,yes
WEB8-009-137,WEB8-009,0.0000,yes
WEB8-009-138,WEB8-009,0.0000,yes
WEB8-009-139,WEB8-009,0.0000,yes
WEB8-009-140,WEB8-009,0.0000,yes
WEB8-009-141,WEB8-009,0.0000,yes
WEB8-009-142,WEB8-009,0.0000,yes
WEB8-009-143,WEB8-009,0.0000,yes
WEB8-009-144,WEB8-009,0.0000,yes
WEB8-009-145,WEB8-009,0.0000,yes
WEB8-009-146,WEB8-009,0.0000,yes
WEB8-009-147,WEB8-009,0.0000,yes
WEB8-009-148,WEB8-009,0.0000,yes
WEB8-009-149,WEB8-009,0.0000,yes
WEB8-009-150,WEB8-009,0.0000,yes
WEB8-009-151,WEB8-009,0.0000,yes
WEB8-009-152,WEB8-009,0.0000,yes
WEB8-009-153,WEB8-009,0.0000,yes
WEB8-009-154,WEB8-009,0.0000,yes
WEB8-009-155,WEB8-009,0.0000,yes
WEB8-009-156,WEB8-009,0.0000,yes
WEB8-009-157,WEB8-009,0.0000,yes
WEB8-009-158,WEB8-009,0.0000,yes
WEB8-009-159,WEB8-009,0.0000,yes
WEB8-009-160,WEB8-009,0.0000,yes
WEB8-009-161,WEB8-009,0.0000,yes
WEB8-009-162,WEB8-009,0.0000,yes
WEB8-009-163,WEB8-009,0.0000,yes
WEB8-009-164,WEB8-009,0.0000,yes
WEB8-009-165,WEB8-009,0.0000,yes
WEB8-009-166,WEB8-009,0.0000,yes
WEB8-009-167,WEB8-009,0.0000,yes
WEB8-009-168,WEB8-009,0.0000,yes
WEB8-009-169,WEB8-009,0.0000,yes
WEB8-009-170,WEB8-009,0.0000,yes
WEB8-009-171,WEB8-009,0.0000,yes
WEB8-009-172,WEB8-009,0.0000,yes
WEB8-009-173,WEB8-009,0.0000,yes
WEB8-009-174,WEB8-009,0.0000,yes
WEB8-009-175,WEB8-009,0.0000,yes
WEB8-009-176,WEB8-009,0.0000,yes
WEB8-009-177,WEB8-009,0.0000,yes
WEB8-009-178,WEB8-009,0.0000,yes
WEB8-009-179,WEB8-009,0.0000,yes
WEB8-009-180,WEB8-009,0.0000,yes
WEB8-009-181,WEB8-009,0.0000,yes
WEB8-009-182,WEB8-009,0.0000,yes
WEB8-009-183,WEB8-009,0.0000,yes
WEB8-009-184,WEB8-009,0.0000,yes
WEB8-009-185,WEB8-009,0.0000,yes
WEB8-009-186,WEB8-009,0.0000,yes
WEB8-009-187,WEB8-009,0.0000,yes
WEB8-009-188,WEB8-009,0.0000,yes
WEB8-009-189,WEB8-009,0.0000,yes
WEB8-009-190,WEB8-009,0.0000,yes
WEB8-009-191,WEB8-009,0.0000,yes
WEB8-009-192,WEB8-009,0.0000,yes
WEB8-009-193,WEB8-009,0.0000,yes
WEB8-009-194,WEB8-009,0.0000,yes
WEB8-009-195,WEB8-009,0.0000,yes
WEB8-009-196,WEB8-009,0.0000,yes
WEB8-009-197,WEB8-009,0.0000,yes
WEB8-009-198,WEB8-009,0.0000,yes
WEB8-009-199,WEB8-009,0.0000,yes
WEB8-009-200,WEB8-009,0.0000,yes
WEB8-009-201,WEB8-009,0.0000,yes
WEB8-009-202,WEB8-009,0.0000,yes
WEB8-009-203,WEB8-009,0.0000,yes
WEB8-009-204,WEB8-009,0.0000,yes
WEB8-009-205,WEB8-009,0.0000,yes
WEB8-009-206,WEB8-009,0.0000,yes
WEB8-009-207,WEB8-009,0.0000,yes
WEB8-009-208,WEB8-009,0.0000,yes
WEB8-009-209,WEB8-009,0.0000,yes
WEB8-009-210,WEB8-009,0.0000,yes
WEB8-009-211,WEB8-009,0.0000,yes
WEB8-009-212,WEB8-009,0.0000,yes
WEB8-009-213,WEB8-009,0.0000,yes
WEB8-009-214,WEB8-009,0.0000,yes
WEB8-009-215,WEB8-009,0.0000,yes
WEB8-009-216,WEB8-009,0.0000,yes
WEB8-009-217,WEB8-009,0.0000,yes
WEB8-009-218,WEB8-009,0.0000,yes
WEB8-009-219,WEB8-009,0.0000,yes
WEB8-009-220,WEB8-009,0.0000,yes
WEB8-009-221,WEB8-009,0.0000,yes
WEB8-009-222,WEB8-009,0.0000,yes
WEB8-009-223,WEB8-009,0.0000,yes
WEB8-009-224,WEB8-009,0.0000,yes
WEB8-009-225,WEB8-009,0.0000,yes
WEB8-009-226,WEB8-009,0.0000,yes
WEB8-009-227,WEB8-009,0.0000,yes
WEB8-009-228,WEB8-009,0.0000,yes
WEB8-009-229,WEB8-009,0.0000,yes
WEB8-009-230,WEB8-009,0.0000,yes
WEB8-009-231,WEB8-009,0.0000,yes
WEB8-009-232,WEB8-009,0.0000,yes
WEB8-009-233,WEB8-009,0.0000,yes
WEB8-009-234,WEB8-009,0.0000,yes
WEB8-009-235,WEB8-009,0.0000,yes
WEB8-009-236,WEB8-009,0.0000,yes
WEB8-009-237,WEB8-009,0.0000,yes
WEB8-009-238,WEB8-009,0.0000,yes
WEB8-009-239,WEB8-009,0.0000,yes
WEB8-009-240,WEB8-009,0.0000,yes
WEB8-009-241,WEB8-009,0.0000,yes
WEB8-009-242,WEB8-009,0.0000,yes
WEB8-009-243,WEB8-009,0.0000,yes
WEB8-009-244,WEB8-009,0.0000,yes
WEB8-009-245,WEB8-009,0.0000,yes
WEB8-009-246,WEB8-009,0.0000,yes
WEB8-009-247,WEB8-009,0.0000,yes
WEB8-009-248,WEB8-009,0.0000,yes
WEB8-009-249,WEB8-009,0.0000,yes
WEB8-009-250,WEB8-009,0.0000,yes
WEB8-009-251,WEB8-009,0.0000,yes
WEB8-009-252,WEB8-009,0.0000,yes
WEB8-009-253,WEB8-009,0.0000,yes
WEB8-009-254,WEB8-009,0.0000,yes
WEB8-009-255,WEB8-009,0.0000,yes
WEB8-009-256,WEB8-009,0.0000,yes
WEB8-009-257,WEB8-009,0.0000,yes
WEB8-009-258,WEB8-009,0.0000,yes
WEB8-009-259,WEB8-009,0.0000,yes
WEB8-009-260,WEB8-009,0.0000,yes
WEB8-009-261,WEB8-009,0.0000,yes
WEB8-009-262,WEB8-009,0.0000,yes
WEB8-009-263,WEB8-009,0.0000,yes
WEB8-009-264,WEB8-009,0.0000,yes
WEB8-009-265,WEB8-009,0.0000,yes
WEB8-009-266,WEB8-009,0.0000,yes
WEB8-009-267,WEB8-009,0.0000,yes
WEB8-009-268,WEB8-009,0.0000,yes
WEB8-009-269,WEB8-009,0.0000,yes
WEB8-009-270,WEB8-009,0.0000,yes
WEB8-009-271,WEB8-009,0.0000,yes
WEB8-009-272,WEB8-009,0.0000,yes
WEB8-009-273,WEB8-009,0.0000,yes
WEB8-009-274,WEB8-009,0.0000,yes
WEB8-009-275,WEB8-009,0.0000,yes
WEB8-009-276,WEB8-009,0.0000,yes
WEB8-009-277,WEB8-009,0.0000,yes
WEB8-009-278,WEB8-009,0.0000,yes
WEB8-009-279,WEB8-009,0.0000,yes
WEB8-010-001,WEB8-010,0.0000,yes
WEB8-010-002,WEB8-010,0.0000,yes
WEB8-010-003,WEB8-010,0.0000,yes
WEB8-010-004,WEB8-010,0.0000,yes
WEB8-010-005,WEB8-010,0.0000,yes
WEB8-010-006,WEB8-010,0.0000,yes
WEB8-010-007,WEB8-010,0.0000,yes
WEB8-010-008,WEB8-010,0.0000,yes
WEB8-010-009,WEB8-010,0.0000,yes
WEB8-010-010,WEB8-010,0.0000,yes
WEB8-010-011,WEB8-010,0.0000,yes
WEB8-010-012,WEB8-010,0.0000,yes
WEB8-010-013,WEB8-010,0.0000,yes
WEB8-010-014,WEB8-010,0.0000,yes
WEB8-010-015,WEB8-010,0.0000,yes
WEB8-010-016,WEB8-010,0.0000,yes
WEB8-010-017,WEB8-010,0.0000,yes
WEB8-010-018,WEB8-010,0.0000,yes
WEB8-010-019,WEB8-010,0.0000,yes
WEB8-010-020,WEB8-010,0.0000,yes
WEB8-010-021,WEB8-010,0.0000,yes
WEB8-010-022,WEB8-010,0.0000,yes
WEB8-010-023,WEB8-010,0.0000,yes
WEB8-010-024,WEB8-010,0.0000,yes
WEB8-010-025,WEB8-010,0.0000,yes
WEB8-010-026,WEB8-010,0.0000,yes
WEB8-010-027,WEB8-010,0.0000,yes
WEB8-010-028,WEB8-010,0.0000,yes
WEB8-010-029,WEB8-010,0.0000,yes
WEB8-010-030,WEB8-010,0.0000,yes
WEB8-010-031,WEB8-010,0.0000,yes
WEB8-010-032,WEB8-010,0.0000,yes
WEB8-010-033,WEB8-010,0.0000,yes
WEB8-010-034,WEB8-010,0.0000,yes
WEB8-010-035,WEB8-010,0.0000,yes
WEB8-010-036,WEB8-010,0.0000,yes
WEB8-010-037,WEB8-010,0.0000,yes
WEB8-010-038,WEB8-010,0.0000,yes
WEB8-010-039,WEB8-010,0.0000,yes
WEB8-010-040,WEB8-010,0.0000,yes
WEB8-010-041,WEB8-010,0.0000,yes
WEB8-010-042,WEB8-010,0.0000,yes
WEB8-010-043,WEB8-010,0.0000,yes
WEB8-010-044,WEB8-010,0.0000,yes
WEB8-010-045,WEB8-010,0.0000,yes
WEB8-010-046,WEB8-010,0.0000,yes
WEB8-010-047,WEB8-010,0.0000,yes
WEB8-010-048,WEB8-010,0.0000,yes
WEB8-010-049,WEB8-010,0.0000,yes
WEB8-010-050,WEB8-010,0.0000,yes
WEB8-010-051,WEB8-010,0.0000,yes
WEB8-010-052,WEB8-010,0.0000,yes
WEB8-010-053,WEB8-010,0.0000,yes
WEB8-010-054,WEB8-010,0.0000,yes
WEB8-010-055,WEB8-010,0.0000,yes
WEB8-010-056,WEB8-010,0.0000,yes
WEB8-010-057,WEB8-010,0.0000,yes
WEB8-010-058,WEB8-010,0.0000,yes
WEB8-010-059,WEB8-010,0.0000,yes
WEB8-010-060,WEB8-010,0.0000,yes
WEB8-010-061,WEB8-010,0.0000,yes
WEB8-010-062,WEB8-010,0.0000,yes
WEB8-010-063,WEB8-010,0.0000,yes
WEB8-010-064,WEB8-010,0.0000,yes
WEB8-010-065,WEB8-010,0.0000,yes
WEB8-010-066,WEB8-010,0.0000,yes
WEB8-010-067,WEB8-010,0.0000,yes
WEB8-010-068,WEB8-010,0.0000,yes
WEB8-010-069,WEB8-010,0.0000,yes
WEB8-010-070,WEB8-010,0.0000,yes
WEB8-010-071,WEB8-010,0.0000,yes
WEB8-010-072,WEB8-010,0.0000,yes
WEB8-010-073,WEB8-010,0.0000,yes
WEB8-010-074,WEB8-010,0.0000,yes
WEB8-010-075,WEB8-010,0.0000,yes
WEB8-010-076,WEB8-010,0.0000,yes
WEB8-010-077,WEB8-010,0.0000,yes
WEB8-010-078,WEB8-010,0.0000,yes
WEB8-010-079,WEB8-010,0.0000,yes
WEB8-010-080,WEB8-010,0.0000,yes
WEB8-010-081,WEB8-010,0.0000,yes
WEB8-010-082,WEB8-010,0.0000,yes
WEB8-010-083,WEB8-010,0.0000,yes
WEB8-010-084,WEB8-010,0.0000,yes
WEB8-010-085,WEB8-010,0.0000,yes
WEB8-010-086,WEB8-010,0.0000,yes
WEB8-010-087,WEB8-010,0.0000,yes
WEB8-010-088,WEB8-010,0.0000,yes
WEB8-010-089,WEB8-010,0.0000,yes
WEB8-010-090,WEB8-010,0.0000,yes
WEB8-010-091,WEB8-010,0.0000,yes
WEB8-010-092,WEB8-010,0.0000,yes
WEB8-010-093,WEB8-010,0.0000,yes
WEB8-010-094,WEB8-010,0.0000,yes
WEB8-010-095,WEB8-010,0.0000,yes
WEB8-010-096,WEB8-010,0.0000,yes
WEB8-010-097,WEB8-010,0.0000,yes
WEB8-010-098,WEB8-010,0.0000,yes
WEB8-010-099,WEB8-010,0.0000,yes
WEB8-010-100,WEB8-010,0.0000,yes
WEB8-010-101,WEB8-010,0.0000,yes
WEB8-010-102,WEB8-010,0.0000,yes
WEB8-010-103,WEB8-010,0.0000,yes
WEB8-010-104,WEB8-010,0.0000,yes
WEB8-010-105,WEB8-010,0.0000,yes
WEB8-010-106,WEB8-010,0.0000,yes
WEB8-010-107,WEB8-010,0.0000,yes
WEB8-010-108,WEB8-010,0.0000,yes
WEB8-010-109,WEB8-010,0.0000,yes
WEB8-010-110,WEB8-010,0.0000,yes
WEB8-010-111,WEB8-010,0.0000,yes
WEB8-010-112,WEB8-010,0.0000,yes
WEB8-010-113,WEB8-010,0.0000,yes
WEB8-010-114,WEB8-010,0.0000,yes
WEB8-010-115,WEB8-010,0.0000,yes
WEB8-010-116,WEB8-010,0.0000,yes
WEB8-010-117,WEB8-010,0.0000,yes
WEB8-010-118,WEB8-010,0.0000,yes
WEB8-010-119,WEB8-010,0.0000,yes
WEB8-010-120,WEB8-010,0.0000,yes
WEB8-010-121,WEB8-010,0.0000,yes
WEB8-010-122,WEB8-010,0.0000,yes
WEB8-010-123,WEB8-010,0.0000,yes
WEB8-010-124,WEB8-010,0.0000,yes
WEB8-010-125,WEB8-010,0.0000,yes
WEB8-010-126,WEB8-010,0.0000,yes
WEB8-010-127,WEB8-010,0.0000,yes
WEB8-010-128,WEB8-010,0.0000,yes
WEB8-010-129,WEB8-010,0.0000,yes
WEB8-010-130,WEB8-010,0.0000,yes
WEB8-010-131,WEB8-010,0.0000,yes
WEB8-010-132,WEB8-010,0.0000,yes
WEB8-010-133,WEB8-010,0.0000,yes
WEB8-010-134,WEB8-010,0.0000,yes
WEB8-010-135,WEB8-010,0.0000,yes
WEB8-010-136,WEB8-010,0.0000,yes
WEB8-010-137,WEB8-010,0.0000,yes
WEB8-010-138,WEB8-010,0.0000,yes
WEB8-010-139,WEB8-010,0.0000,yes
WEB8-010-140,WEB8-010,0.0000,yes
WEB8-010-141,WEB8-010,0.0000,yes
WEB8-010-142,WEB8-010,0.0000,yes
WEB8-010-143,WEB8-010,0.0000,yes
WEB8-010-144,WEB8-010,0.0000,yes
WEB8-010-145,WEB8-010,0.0000,yes
WEB8-010-146,WEB8-010,0.0000,yes
WEB8-010-147,WEB8-010,0.0000,yes
WEB8-010-148,WEB8-010,0.0000,yes
WEB8-010-149,WEB8-010,0.0000,yes
WEB8-010-150,WEB8-010,0.0000,yes
WEB8-010-151,WEB8-010,0.0000,yes
WEB8-010-152,WEB8-010,0.0000,yes
WEB8-010-153,WEB8-010,0.0000,yes
WEB8-010-154,WEB8-010,0.0000,yes
WEB8-010-155,WEB8-010,0.0000,yes
WEB8-010-156,WEB8-010,0.0000,yes
WEB8-010-157,WEB8-010,0.0000,yes
WEB8-010-158,WEB8-010,0.0000,yes
WEB8-010-159,WEB8-010,0.0000,yes
WEB8-010-160,WEB8-010,0.0000,yes
WEB8-010-161,WEB8-010,0.0000,yes
WEB8-010-162,WEB8-010,0.0000,yes
WEB8-010-163,WEB8-010,0.0000,yes
WEB8-010-164,WEB8-010,0.0000,yes
WEB8-010-165,WEB8-010,0.0000,yes
WEB8-010-166,WEB8-010,0.0000,yes
WEB8-010-167,WEB8-010,0.0000,yes
WEB8-010-168,WEB8-010,0.0000,yes
WEB8-010-169,WEB8-010,0.0000,yes
WEB8-010-170,WEB8-010,0.0000,yes
WEB8-010-171,WEB8-010,0.0000,yes
WEB8-010-172,WEB8-010,0.0000,yes
WEB8-010-173,WEB8-010,0.0000,yes
WEB8-010-174,WEB8-010,0.0000,yes
WEB8-010-175,WEB8-010,0.0000,yes
WEB8-010-176,WEB8-010,0.0000,yes
WEB8-010-177,WEB8-010,0.0000,yes
WEB8-010-178,WEB8-010,0.0000,yes
WEB8-010-179,WEB8-010,0.0000,yes
WEB8-010-180,WEB8-010,0.0000,yes
WEB8-010-181,WEB8-010,0.0000,yes
WEB8-010-182,WEB8-010,0.0000,yes
WEB8-010-183,WEB8-010,0.0000,yes
WEB8-010-184,WEB8-010,0.0000,yes
WEB8-010-185,WEB8-010,0.0000,yes
WEB8-010-186,WEB8-010,0.0000,yes
WEB8-010-187,WEB8-010,0.0000,yes
WEB8-010-188,WEB8-010,0.0000,yes
WEB8-010-189,WEB8-010,0.0000,yes
WEB8-010-190,WEB8-010,0.0000,yes
WEB8-010-191,WEB8-010,0.0000,yes
WEB8-010-192,WEB8-010,0.0000,yes
WEB8-010-193,WEB8-010,0.0000,yes
WEB8-010-194,WEB8-010,0.0000,yes
WEB8-010-195,WEB8-010,0.0000,yes
WEB8-010-196,WEB8-010,0.0000,yes
WEB8-010-197,WEB8-010,0.0000,yes
WEB8-010-198,WEB8-010,0.0000,yes
WEB8-010-199,WEB8-010,0.0000,yes
WEB8-010-200,WEB8-010,0.0000,yes
WEB8-010-201,WEB8-010,0.0000,yes
WEB8-010-202,WEB8-010,0.0000,yes
WEB8-010-203,WEB8-010,0.0000,yes
WEB8-010-204,WEB8-010,0.0000,yes
WEB8-010-205,WEB8-010,0.0000,yes
WEB8-010-206,WEB8-010,0.0000,yes
WEB8-010-207,WEB8-010,0.0000,yes
WEB8-010-208,WEB8-010,0.0000,yes
WEB8-010-209,WEB8-010,0.0000,yes
WEB8-010-210,WEB8-010,0.0000,yes
WEB8-010-211,WEB8-010,0.0000,yes
WEB8-010-212,WEB8-010,0.0000,yes
WEB8-010-213,WEB8-010,0.0000,yes
WEB8-010-214,WEB8-010,0.0000,yes
WEB8-010-215,WEB8-010,0.0000,yes
WEB8-010-216,WEB8-010,0.0000,yes
WEB8-010-217,WEB8-010,0.0000,yes
WEB8-010-218,WEB8-010,0.0000,yes
WEB8-010-219,WEB8-010,0.0000,yes
WEB8-010-220,WEB8-010,0.0000,yes
WEB8-010-221,WEB8-010,0.0000,yes
WEB8-010-222,WEB8-010,0.0000,yes
WEB8-010-223,WEB8-010,0.0000,yes
WEB8-010-224,WEB8-010,0.0000,yes
WEB8-010-225,WEB8-010,0.0000,yes
WEB8-010-226,WEB8-010,0.0000,yes
WEB8-010-227,WEB8-010,0.0000,yes
WEB8-010-228,WEB8-010,0.0000,yes
WEB8-010-229,WEB8-010,0.0000,yes
WEB8-010-230,WEB8-010,0.0000,yes
WEB8-010-231,WEB8-010,0.0000,yes
WEB8-010-232,WEB8-010,0.0000,yes
WEB8-010-233,WEB8-010,0.0000,yes
WEB8-010-234,WEB8-010,0.0000,yes
WEB8-010-235,WEB8-010,0.0000,yes
WEB8-010-236,WEB8-010,0.0000,yes
WEB8-010-237,WEB8-010,0.0000,yes
WEB8-010-238,WEB8-010,0.0000,yes
WEB8-010-239,WEB8-010,0.0000,yes
WEB8-010-240,WEB8-010,0.0000,yes
WEB8-010-241,WEB8-010,0.0000,yes
WEB8-010-242,WEB8-010,0.0000,yes
WEB8-010-243,WEB8-010,0.0000,yes
WEB8-010-244,WEB8-010,0.0000,yes
WEB8-010-245,WEB8-010,0.0000,yes
WEB8-010-246,WEB8-010,0.0000,yes
WEB8-010-247,WEB8-010,0.0000,yes
WEB8-010-248,WEB8-010,0.0000,yes
WEB8-010-249,WEB8-010,0.0000,yes
WEB8-010-250,WEB8-010,0.0000,yes
WEB8-010-251,WEB8-010,0.0000,yes
WEB8-010-252,WEB8-010,0.0000,yes
WEB8-010-253,WEB8-010,0.0000,yes
WEB8-010-254,WEB8-010,0.0000,yes
WEB8-010-255,WEB8-010,0.0000,yes
WEB8-010-256,WEB8-010,0.0000,yes
WEB8-010-257,WEB8-010,0.0000,yes
WEB8-010-258,WEB8-010,0.0000,yes
WEB8-010-259,WEB8-010,0.0000,yes
WEB8-010-260,WEB8-010,0.0000,yes
WEB8-010-261,WEB8-010,0.0000,yes
WEB8-010-262,WEB8-010,0.0000,yes
WEB8-010-263,WEB8-010,0.0000,yes
WEB8-010-264,WEB8-010,0.0000,yes
WEB8-010-265,WEB8-010,0.0000,yes
WEB8-010-266,WEB8-010,0.0000,yes
WEB8-010-267,WEB8-010,0.0000,yes
WEB8-010-268,WEB8-010,0.0000,yes
WEB8-010-269,WEB8-010,0.0000,yes
WEB8-010-270,WEB8-010,0.0000,yes
WEB8-010-271,WEB8-010,0.0000,yes
WEB8-010-272,WEB8-010,0.0000,yes
WEB8-010-273,WEB8-010,0.0000,yes
WEB8-010-274,WEB8-010,0.0000,yes
WEB8-010-275,WEB8-010,0.0000,yes
WEB8-010-276,WEB8-010,0.0000,yes
WEB8-010-277,WEB8-010,0.0000,yes
WEB8-010-278,WEB8-010,0.0000,yes
